date,day_of_week,trust_code,trust_name,trust_type,total_beds,flu_rate_per_100k,temperature_c,gp_appointment_lag_days,ae_attendance,ae_4hr_breach_pct,ae_mean_wait_mins,ae_12hr_trolley_waits,social_care_delay_days,nctr_patients,bed_occupancy_pct,nurse_sickness_pct,unfilled_shifts,ambulance_handover_avg_mins,ambulance_handover_over_60min,red_flag_incidents,pressure_score,opel_level
05/12/2024,Thursday,WGH,Westbridge General Hospital,Acute,620,32.7,4,16.3,318,0.186,125,0,20.3,48,0.982,0.159,5,17,0,5,0.849,4
06/12/2024,Friday,WGH,Westbridge General Hospital,Acute,620,27.7,4,15.8,313,0.156,142,0,20,56,0.977,0.108,5,20,0,0,0.756,4
07/12/2024,Saturday,WGH,Westbridge General Hospital,Acute,620,34.7,3.5,15.6,277,0.115,115,0,19.2,56,0.972,0.111,4,17,0,1,0.747,3
08/12/2024,Sunday,WGH,Westbridge General Hospital,Acute,620,37.9,4,13.8,250,0.173,128,0,19.2,46,0.974,0.161,5,19,0,6,0.83,4
09/12/2024,Monday,WGH,Westbridge General Hospital,Acute,620,40.4,3.8,13.5,410,0.33,172,0,19.4,45,0.978,0.154,4,24,0,2,0.881,4
10/12/2024,Tuesday,WGH,Westbridge General Hospital,Acute,620,39.2,2.9,15.8,369,0.249,140,0,18.7,49,0.977,0.148,4,20,0,2,0.855,4
11/12/2024,Wednesday,WGH,Westbridge General Hospital,Acute,620,28.2,3.9,13,324,0.204,123,1,,52,0.96,0.127,4,19,0,1,0.805,4
12/12/2024,Thursday,WGH,Westbridge General Hospital,Acute,620,46.9,3.6,16.1,367,0.238,128,1,17.7,52,0.969,0.18,4,16,0,5,0.908,4
13/12/2024,Friday,WGH,Westbridge General Hospital,Acute,620,35.6,3.1,13.5,322,0.215,109,0,18.4,56,0.99,0.17,5,19,0,0,0.805,4
14/12/2024,Saturday,WGH,Westbridge General Hospital,Acute,620,32.1,2.8,13,265,0.167,125,0,16.9,59,0.99,0.102,5,20,0,1,0.802,4
15/12/2024,Sunday,WGH,Westbridge General Hospital,Acute,620,31.1,3,14.9,256,0.137,103,0,17.4,49,0.99,0.126,2,18,0,4,0.812,4
16/12/2024,Monday,WGH,Westbridge General Hospital,Acute,620,33,2.9,16.7,440,0.287,160,1,17.2,52,0.979,0.16,5,18,0,1,0.874,4
17/12/2024,Tuesday,WGH,Westbridge General Hospital,Acute,620,29.1,3.2,12.6,335,0.208,128,0,16.9,51,0.959,0.157,6,19,0,0,0.779,4
18/12/2024,Wednesday,WGH,Westbridge General Hospital,Acute,620,32.3,3.3,14,364,0.204,156,0,16.3,59,0.962,0.132,5,18,0,2,0.858,4
19/12/2024,Thursday,WGH,Westbridge General Hospital,Acute,620,26.4,2.6,16,322,0.199,141,0,15.9,55,0.963,0.128,5,16,0,2,0.838,4
20/12/2024,Friday,WGH,Westbridge General Hospital,Acute,620,32.1,3,15.4,305,0.166,111,0,16.2,58,0.981,0.171,5,14,0,2,0.822,4
21/12/2024,Saturday,WGH,Westbridge General Hospital,Acute,620,25.1,2.6,13.6,264,0.132,117,0,18.4,54,0.948,0.13,6,16,0,1,0.749,3
22/12/2024,Sunday,WGH,Westbridge General Hospital,Acute,620,21.8,2.6,13.7,261,0.134,118,0,15.4,70,0.978,0.131,3,16,0,2,0.812,4
23/12/2024,Monday,WGH,Westbridge General Hospital,Acute,620,26.1,2.8,14.5,356,0.194,132,1,,55,0.973,0.125,3,20,0,1,0.808,4
24/12/2024,Tuesday,WGH,Westbridge General Hospital,Acute,620,27.7,2.3,14.8,344,0.17,141,0,13.9,56,0.966,0.156,6,13,0,1,0.792,4
25/12/2024,Wednesday,WGH,Westbridge General Hospital,Acute,620,18.9,2.2,15,382,0.215,141,0,16.7,52,0.953,0.138,5,17,0,2,0.839,4
26/12/2024,Thursday,WGH,Westbridge General Hospital,Acute,620,25.9,2.6,14.7,343,0.174,121,0,17.2,50,0.932,0.147,5,20,0,1,0.742,3
27/12/2024,Friday,WGH,Westbridge General Hospital,Acute,620,26.5,2.5,16.2,425,0.316,159,1,18.9,52,0.959,0.147,6,23,0,1,0.885,4
28/12/2024,Saturday,WGH,Westbridge General Hospital,Acute,620,22.7,2.7,10.6,307,0.154,126,0,19.4,56,0.962,0.103,5,19,0,4,0.854,4
29/12/2024,Sunday,WGH,Westbridge General Hospital,Acute,620,21.3,2.6,14.2,256,0.132,116,0,17.5,55,0.942,0.129,4,16,0,2,0.768,4
30/12/2024,Monday,WGH,Westbridge General Hospital,Acute,620,23.5,2.3,15.1,396,0.216,138,2,16.3,63,0.935,0.156,5,20,0,3,0.88,4
31/12/2024,Tuesday,WGH,Westbridge General Hospital,Acute,620,19.6,2.1,11.7,365,0.174,155,1,17.9,59,0.943,0.098,4,19,0,0,0.768,4
01/01/2025,Wednesday,WGH,Westbridge General Hospital,Acute,620,28.8,2.3,14.3,439,0.247,126,4,,51,0.98,0.18,5,19,0,3,0.886,4
02/01/2025,Thursday,WGH,Westbridge General Hospital,Acute,620,38.1,2,15.1,404,0.259,163,1,20.2,56,0.976,0.153,5,21,0,2,0.892,4
03/01/2025,Friday,WGH,Westbridge General Hospital,Acute,620,35.2,2.1,15.6,416,0.308,126,1,18.7,53,0.955,0.156,5,23,0,0,0.864,4
04/01/2025,Saturday,WGH,Westbridge General Hospital,Acute,620,36.1,2.4,13.3,376,0.287,146,1,17.8,43,0.955,0.158,4,20,0,4,0.913,4
05/01/2025,Sunday,WGH,Westbridge General Hospital,Acute,620,37.4,2.5,14.8,252,0.167,114,0,16.7,41,0.949,0.156,3,20,0,1,0.728,3
06/01/2025,Monday,WGH,Westbridge General Hospital,Acute,620,37.4,2.2,15.1,350,0.273,129,0,18.9,52,0.915,0.133,3,19,0,2,0.829,4
07/01/2025,Tuesday,WGH,Westbridge General Hospital,Acute,620,41.2,2,17.7,377,0.234,151,0,20.7,57,0.933,0.176,5,17,0,1,0.822,4
08/01/2025,Wednesday,WGH,Westbridge General Hospital,Acute,620,36,2.2,14.9,333,0.187,126,0,20.5,65,0.944,0.116,5,20,0,4,0.896,4
09/01/2025,Thursday,WGH,Westbridge General Hospital,Acute,620,53.4,2.1,17.2,328,0.243,136,0,19.3,57,0.963,0.176,5,18,0,1,0.857,4
10/01/2025,Friday,WGH,Westbridge General Hospital,Acute,620,36.4,2.1,14.1,369,0.245,148,0,19.8,62,0.99,0.129,4,18,0,4,0.954,4
11/01/2025,Saturday,WGH,Westbridge General Hospital,Acute,620,57.1,2.1,17.9,311,0.259,136,1,20.2,60,0.99,0.18,4,20,0,2,0.908,4
12/01/2025,Sunday,WGH,Westbridge General Hospital,Acute,620,49.9,2,17.1,286,0.164,109,0,21.3,65,0.981,0.169,5,19,0,1,0.812,4
13/01/2025,Monday,WGH,Westbridge General Hospital,Acute,620,46.1,1.9,17.4,369,0.321,126,0,20.3,57,0.963,0.16,4,23,0,0,0.88,4
14/01/2025,Tuesday,WGH,Westbridge General Hospital,Acute,620,61,1.9,19.7,416,0.242,137,0,19.9,63,0.99,0.18,5,21,0,0,0.852,4
15/01/2025,Wednesday,WGH,Westbridge General Hospital,Acute,620,48.9,1.9,18.2,341,0.228,135,0,17.5,57,0.986,0.18,5,17,0,0,0.82,4
16/01/2025,Thursday,WGH,Westbridge General Hospital,Acute,620,46.8,1.9,15.8,368,0.281,115,2,17.8,55,0.983,0.18,5,21,0,4,0.956,4
17/01/2025,Friday,WGH,Westbridge General Hospital,Acute,620,51.3,1.7,18.9,374,0.279,134,1,16.4,45,0.979,0.18,5,23,0,2,0.864,4
18/01/2025,Saturday,WGH,Westbridge General Hospital,Acute,620,42.6,2,18.4,274,0.161,113,0,16.4,51,0.976,0.18,5,17,0,2,0.79,4
19/01/2025,Sunday,WGH,Westbridge General Hospital,Acute,620,49,2.2,16.6,305,0.239,121,0,16.3,53,0.971,0.18,5,20,0,0,0.813,4
20/01/2025,Monday,WGH,Westbridge General Hospital,Acute,620,60.8,1.7,17,424,0.379,175,1,14,49,0.965,0.18,5,26,0,2,0.898,4
21/01/2025,Tuesday,WGH,Westbridge General Hospital,Acute,620,53.9,1.8,19.2,381,0.364,137,0,15.4,48,0.959,0.18,4,20,0,4,0.944,4
22/01/2025,Wednesday,WGH,Westbridge General Hospital,Acute,620,42.2,2,17,356,0.255,155,0,16,52,0.962,0.18,3,17,0,0,0.822,4
23/01/2025,Thursday,WGH,Westbridge General Hospital,Acute,620,48.9,2.2,16.5,356,0.251,137,1,,52,0.957,0.154,7,22,0,1,0.844,4
24/01/2025,Friday,WGH,Westbridge General Hospital,Acute,620,45.2,2,17,387,0.266,136,2,14.5,46,0.95,0.173,4,22,0,1,0.832,4
25/01/2025,Saturday,WGH,Westbridge General Hospital,Acute,620,51.5,2,18.5,302,0.262,123,0,,51,0.956,0.141,5,20,0,2,0.874,4
26/01/2025,Sunday,WGH,Westbridge General Hospital,Acute,620,65.4,2,17,282,0.284,112,0,15.7,51,0.953,0.18,5,21,0,0,0.842,4
27/01/2025,Monday,WGH,Westbridge General Hospital,Acute,620,63.9,2.1,17.9,417,0.343,108,0,17.6,61,0.986,0.18,5,19,0,2,0.946,4
28/01/2025,Tuesday,WGH,Westbridge General Hospital,Acute,620,56,1.9,18.4,403,0.247,158,0,17.4,59,0.945,0.18,5,18,0,3,0.91,4
29/01/2025,Wednesday,WGH,Westbridge General Hospital,Acute,620,54.2,2.5,17.8,419,0.417,129,0,17.8,61,0.974,0.153,4,26,0,2,0.946,4
30/01/2025,Thursday,WGH,Westbridge General Hospital,Acute,620,43.9,2.3,13.2,356,0.267,118,0,16.6,69,0.99,0.179,5,18,0,0,0.873,4
31/01/2025,Friday,WGH,Westbridge General Hospital,Acute,620,56.1,2.3,13.9,358,0.292,125,0,17.3,63,0.956,0.18,6,21,0,4,0.993,4
01/02/2025,Saturday,WGH,Westbridge General Hospital,Acute,620,44,2.3,16.2,301,0.217,133,0,19.5,63,0.955,0.18,7,24,0,4,0.931,4
02/02/2025,Sunday,WGH,Westbridge General Hospital,Acute,620,40.4,2.7,15.5,271,0.152,123,0,19.2,64,0.954,0.13,5,20,0,2,0.827,4
03/02/2025,Monday,WGH,Westbridge General Hospital,Acute,620,32.6,2.3,15.9,412,0.251,145,0,16,49,0.939,0.154,5,19,0,2,0.838,4
04/02/2025,Tuesday,WGH,Westbridge General Hospital,Acute,620,46.2,2.4,13.5,384,0.307,146,0,17.3,51,0.937,0.165,7,24,0,1,0.859,4
05/02/2025,Wednesday,WGH,Westbridge General Hospital,Acute,620,35.1,2.7,13.1,328,0.209,129,0,15.6,52,0.929,0.17,5,16,0,4,0.849,4
06/02/2025,Thursday,WGH,Westbridge General Hospital,Acute,620,40.7,2.2,15,347,0.196,150,0,,61,0.969,0.18,6,16,0,2,0.859,4
07/02/2025,Friday,WGH,Westbridge General Hospital,Acute,620,31,2.7,15.4,359,0.211,121,1,15.6,57,0.984,0.149,4,21,0,2,0.856,4
08/02/2025,Saturday,WGH,Westbridge General Hospital,Acute,620,29.2,2.3,15,282,0.143,142,0,15.9,57,0.99,0.18,2,15,0,1,0.774,4
09/02/2025,Sunday,WGH,Westbridge General Hospital,Acute,620,40.9,2.7,17,263,0.176,126,0,16.6,56,0.99,0.128,5,15,0,1,0.797,4
10/02/2025,Monday,WGH,Westbridge General Hospital,Acute,620,23,3,13.2,381,0.245,147,0,16.8,56,0.968,0.097,5,21,0,2,0.875,4
11/02/2025,Tuesday,WGH,Westbridge General Hospital,Acute,620,27.1,3,14,359,0.177,130,0,17.6,62,0.963,0.134,5,17,0,2,0.848,4
12/02/2025,Wednesday,WGH,Westbridge General Hospital,Acute,620,31.5,3.2,13.9,322,0.128,116,0,18.3,56,0.971,0.126,4,15,0,3,0.807,4
13/02/2025,Thursday,WGH,Westbridge General Hospital,Acute,620,28.4,2.6,12.5,346,0.181,117,0,17.5,58,0.952,0.131,4,15,0,0,0.785,4
14/02/2025,Friday,WGH,Westbridge General Hospital,Acute,620,35.6,2.8,14.1,357,0.202,131,0,19.7,61,0.969,0.166,4,21,0,3,0.889,4
15/02/2025,Saturday,WGH,Westbridge General Hospital,Acute,620,29.3,3.4,16.2,290,0.126,92,0,18.9,62,0.964,0.139,5,18,0,1,0.78,4
16/02/2025,Sunday,WGH,Westbridge General Hospital,Acute,620,29.3,3.2,13.4,255,0.13,122,0,17.2,56,0.956,0.155,4,18,0,0,0.734,3
17/02/2025,Monday,WGH,Westbridge General Hospital,Acute,620,28.4,3,13.4,372,0.26,153,1,15.7,53,0.97,0.109,5,25,0,4,0.93,4
18/02/2025,Tuesday,WGH,Westbridge General Hospital,Acute,620,31.3,3,14,368,0.242,151,0,14.9,51,0.975,0.165,5,18,0,1,0.832,4
19/02/2025,Wednesday,WGH,Westbridge General Hospital,Acute,620,29.7,3.6,13.1,311,0.18,117,0,,53,0.964,0.17,4,17,0,0,0.764,4
20/02/2025,Thursday,WGH,Westbridge General Hospital,Acute,620,23.7,4.1,16.1,362,0.19,113,0,18.2,52,0.982,0.101,4,19,0,0,0.768,4
21/02/2025,Friday,WGH,Westbridge General Hospital,Acute,620,21.5,3.2,13.4,344,0.18,120,0,17,47,0.958,0.091,4,19,0,2,0.776,4
22/02/2025,Saturday,WGH,Westbridge General Hospital,Acute,620,24.1,3.4,12.2,284,0.138,128,0,19.1,49,0.965,0.104,3,13,0,0,0.713,3
23/02/2025,Sunday,WGH,Westbridge General Hospital,Acute,620,25.1,3.4,13.2,272,0.117,110,0,15.9,47,0.968,0.107,4,15,0,2,0.737,3
24/02/2025,Monday,WGH,Westbridge General Hospital,Acute,620,25.8,4.3,10.8,347,0.198,143,0,16.5,44,0.959,0.118,4,20,0,2,0.792,4
25/02/2025,Tuesday,WGH,Westbridge General Hospital,Acute,620,23.9,4.2,11.5,323,0.176,130,0,,43,0.961,0.092,4,21,0,3,0.783,4
26/02/2025,Wednesday,WGH,Westbridge General Hospital,Acute,620,19.9,3.5,13.9,307,0.123,131,0,17,48,0.939,0.13,4,15,0,0,0.678,3
27/02/2025,Thursday,WGH,Westbridge General Hospital,Acute,620,21,4.9,13,308,0.134,128,0,15.9,49,0.956,0.114,5,17,0,1,0.734,3
28/02/2025,Friday,WGH,Westbridge General Hospital,Acute,620,16.5,3.7,10.9,324,0.135,108,0,17.2,51,0.952,0.114,4,21,0,0,0.718,3
01/03/2025,Saturday,WGH,Westbridge General Hospital,Acute,620,16.8,4.5,12.6,261,0.095,107,0,18.4,56,0.943,0.093,4,13,0,0,0.683,3
02/03/2025,Sunday,WGH,Westbridge General Hospital,Acute,620,13.6,5.2,13.5,260,0.114,129,0,17.7,58,0.961,0.076,3,16,0,1,0.718,3
03/03/2025,Monday,WGH,Westbridge General Hospital,Acute,620,13,4.3,11.8,357,0.196,134,1,17.8,48,0.948,0.09,3,16,0,0,0.739,3
04/03/2025,Tuesday,WGH,Westbridge General Hospital,Acute,620,16.5,4.5,12.1,353,0.151,161,0,17.7,49,0.929,0.106,4,13,0,1,0.713,3
05/03/2025,Wednesday,WGH,Westbridge General Hospital,Acute,620,11,5,11.6,302,0.102,131,0,15.7,49,0.91,0.082,4,15,0,0,0.589,3
06/03/2025,Thursday,WGH,Westbridge General Hospital,Acute,620,12.1,4.7,10.4,288,0.08,99,0,17.3,44,0.928,0.092,4,14,0,3,0.67,3
07/03/2025,Friday,WGH,Westbridge General Hospital,Acute,620,9.8,4.7,11.3,294,0.087,106,0,17.2,53,0.914,,4,17,0,1,0.561,3
08/03/2025,Saturday,WGH,Westbridge General Hospital,Acute,620,13.2,4.9,8.8,260,0.106,121,0,15.6,48,0.948,0.098,5,16,0,1,0.701,3
09/03/2025,Sunday,WGH,Westbridge General Hospital,Acute,620,12,5.4,13.2,266,0.071,123,0,16.8,53,0.915,0.118,3,13,0,4,0.715,3
10/03/2025,Monday,WGH,Westbridge General Hospital,Acute,620,11.5,5.3,11.4,330,0.152,155,0,17,54,0.951,0.081,4,19,0,2,0.766,4
11/03/2025,Tuesday,WGH,Westbridge General Hospital,Acute,620,12.9,5.3,11.1,293,0.099,131,0,15.7,41,0.949,0.089,4,18,0,2,0.68,3
12/03/2025,Wednesday,WGH,Westbridge General Hospital,Acute,620,12.6,5.9,10.7,305,0.103,115,0,17.1,40,0.943,0.07,3,15,0,1,0.615,3
13/03/2025,Thursday,WGH,Westbridge General Hospital,Acute,620,11.9,5.4,9.6,308,0.133,118,0,,46,0.934,0.075,3,17,0,3,0.707,3
14/03/2025,Friday,WGH,Westbridge General Hospital,Acute,620,10.5,5.2,11.2,284,0.092,118,0,15.6,47,0.94,0.087,5,15,0,3,0.705,3
15/03/2025,Saturday,WGH,Westbridge General Hospital,Acute,620,9.2,6.1,10.5,249,0.096,131,0,14.8,49,0.937,0.077,4,17,0,3,0.696,3
16/03/2025,Sunday,WGH,Westbridge General Hospital,Acute,620,9.2,6.1,10.8,241,0.072,111,0,14,40,0.949,0.071,4,15,0,2,0.626,3
17/03/2025,Monday,WGH,Westbridge General Hospital,Acute,620,8.3,6.8,11.2,349,0.132,151,0,14.9,37,0.946,0.074,4,17,0,2,0.664,3
18/03/2025,Tuesday,WGH,Westbridge General Hospital,Acute,620,6.4,6.5,11.4,303,0.08,117,0,15.1,42,0.944,0.078,5,15,0,3,0.668,3
19/03/2025,Wednesday,WGH,Westbridge General Hospital,Acute,620,8.8,6.3,12,313,0.118,133,0,14.4,41,0.935,0.069,4,15,0,2,0.642,3
20/03/2025,Thursday,WGH,Westbridge General Hospital,Acute,620,6.6,6.1,10.3,284,0.061,119,0,13.7,39,0.931,0.073,3,18,0,2,0.586,3
21/03/2025,Friday,WGH,Westbridge General Hospital,Acute,620,7.7,5.5,10.4,288,0.087,153,0,14.9,34,0.932,0.069,4,14,0,0,0.533,3
22/03/2025,Saturday,WGH,Westbridge General Hospital,Acute,620,9.2,7,11.3,241,0.082,106,0,17.2,38,0.902,0.056,4,15,0,3,0.551,3
23/03/2025,Sunday,WGH,Westbridge General Hospital,Acute,620,5.8,6.3,10.3,221,0.076,147,0,16.4,40,0.885,0.056,4,13,0,2,0.5,3
24/03/2025,Monday,WGH,Westbridge General Hospital,Acute,620,8,6.6,11.2,328,0.11,150,0,15,42,0.91,0.054,3,16,0,5,0.625,3
25/03/2025,Tuesday,WGH,Westbridge General Hospital,Acute,620,8.4,8.4,8.2,308,0.135,132,0,15.1,50,0.919,0.076,4,16,0,2,0.676,3
26/03/2025,Wednesday,WGH,Westbridge General Hospital,Acute,620,6.5,6.8,11.3,278,0.066,132,0,15.6,49,0.919,0.065,3,14,0,2,0.598,3
27/03/2025,Thursday,WGH,Westbridge General Hospital,Acute,620,7.6,7.1,11.3,312,0.087,143,0,14.9,60,0.925,0.083,3,13,0,0,0.647,3
28/03/2025,Friday,WGH,Westbridge General Hospital,Acute,620,5.8,7.2,9.7,298,0.089,115,0,16.4,49,0.932,0.076,4,15,0,1,0.631,3
29/03/2025,Saturday,WGH,Westbridge General Hospital,Acute,620,7.6,8.1,10.6,269,0.066,141,0,16.6,53,0.922,0.06,4,12,0,3,0.637,3
30/03/2025,Sunday,WGH,Westbridge General Hospital,Acute,620,6.2,6.5,10.1,267,0.061,136,0,16.2,47,0.91,0.048,4,17,0,4,0.596,3
01/04/2023,Saturday,NRI,Northmere Royal Infirmary,Acute,480,5.5,6.4,10.3,215,0.064,121,0,12.8,25,0.885,0.068,3,17,0,2,0.477,2
02/04/2023,Sunday,NRI,Northmere Royal Infirmary,Acute,480,5.7,7.5,8.8,205,0.068,96,0,13.2,31,0.879,0.063,3,12,0,2,0.494,2
03/04/2023,Monday,NRI,Northmere Royal Infirmary,Acute,480,6.6,7.2,8.1,280,0.127,143,0,14.7,33,0.9,0.058,3,14,0,1,0.556,3
04/04/2023,Tuesday,NRI,Northmere Royal Infirmary,Acute,480,4.3,7.5,8.5,235,0.097,132,0,14.3,36,0.881,0.054,5,12,0,4,0.584,3
05/04/2023,Wednesday,NRI,Northmere Royal Infirmary,Acute,480,5.9,7.8,8.1,191,0.075,101,0,14.9,32,0.905,0.053,4,13,0,1,0.509,3
06/04/2023,Thursday,NRI,Northmere Royal Infirmary,Acute,480,4.5,9.8,7.8,209,0.073,104,0,14.7,34,0.915,0.054,4,14,0,3,0.586,3
07/04/2023,Friday,NRI,Northmere Royal Infirmary,Acute,480,4.8,9.5,8.8,220,0.075,127,0,11.9,33,0.918,0.058,4,16,0,1,0.543,3
08/04/2023,Saturday,NRI,Northmere Royal Infirmary,Acute,480,5.6,9,8.8,196,0.065,131,0,13.9,34,0.931,0.053,4,15,0,0,0.529,3
09/04/2023,Sunday,NRI,Northmere Royal Infirmary,Acute,480,6.3,8.7,10.8,175,0.076,142,0,15.5,36,0.949,0.046,4,13,0,1,0.593,3
10/04/2023,Monday,NRI,Northmere Royal Infirmary,Acute,480,4.9,9.1,9.6,247,0.123,128,0,15.3,36,0.955,0.058,3,17,0,2,0.677,3
11/04/2023,Tuesday,NRI,Northmere Royal Infirmary,Acute,480,4.9,7.7,8.5,250,0.132,120,0,13.8,36,0.917,0.062,3,18,0,3,0.661,3
12/04/2023,Wednesday,NRI,Northmere Royal Infirmary,Acute,480,3.9,11.7,9,223,0.072,104,0,13.4,33,0.896,0.061,4,15,0,1,0.508,3
13/04/2023,Thursday,NRI,Northmere Royal Infirmary,Acute,480,3.9,8.1,8.8,191,0.057,104,0,14.2,35,0.889,0.037,3,16,0,2,0.484,2
14/04/2023,Friday,NRI,Northmere Royal Infirmary,Acute,480,5.6,7.7,8.7,233,0.089,143,0,13.8,35,0.897,,5,12,0,2,0.528,3
15/04/2023,Saturday,NRI,Northmere Royal Infirmary,Acute,480,5,8.3,9.2,197,0.076,122,0,13.7,27,0.904,0.056,4,14,0,1,0.486,2
16/04/2023,Sunday,NRI,Northmere Royal Infirmary,Acute,480,4.8,8.5,7,160,0.052,124,0,13.2,27,0.889,0.028,4,13,0,1,0.399,2
17/04/2023,Monday,NRI,Northmere Royal Infirmary,Acute,480,5.8,10.2,8.4,247,0.134,130,0,13.1,29,0.897,0.053,4,15,0,2,0.554,3
18/04/2023,Tuesday,NRI,Northmere Royal Infirmary,Acute,480,4.6,10.2,8.9,230,0.092,114,0,14.3,33,0.888,0.067,5,17,0,2,0.546,3
19/04/2023,Wednesday,NRI,Northmere Royal Infirmary,Acute,480,6.6,11.2,10.5,238,0.107,156,0,12.4,31,0.884,0.06,3,12,0,0,0.481,2
20/04/2023,Thursday,NRI,Northmere Royal Infirmary,Acute,480,5.5,9,8.7,241,0.102,142,0,12.5,29,0.869,0.06,4,15,0,1,0.466,2
21/04/2023,Friday,NRI,Northmere Royal Infirmary,Acute,480,5.1,12,8.4,230,0.092,126,0,13.8,29,0.864,0.054,3,16,0,1,0.44,2
22/04/2023,Saturday,NRI,Northmere Royal Infirmary,Acute,480,5,11,8.4,182,0.066,122,0,13.8,36,0.854,0.053,2,16,0,3,0.487,2
23/04/2023,Sunday,NRI,Northmere Royal Infirmary,Acute,480,4.8,11.2,8.3,168,0.075,123,0,13.1,33,0.85,0.051,3,14,0,4,0.494,2
24/04/2023,Monday,NRI,Northmere Royal Infirmary,Acute,480,4.6,9.8,8.9,252,0.123,144,0,12.8,31,0.882,0.063,4,15,0,3,0.57,3
25/04/2023,Tuesday,NRI,Northmere Royal Infirmary,Acute,480,4.9,10.8,8,218,0.077,106,0,14,30,0.872,0.042,4,14,0,0,0.403,2
26/04/2023,Wednesday,NRI,Northmere Royal Infirmary,Acute,480,4.4,11.3,9.9,230,0.09,109,0,14.4,34,0.92,0.053,4,16,0,4,0.632,3
27/04/2023,Thursday,NRI,Northmere Royal Infirmary,Acute,480,4,10.5,7.8,202,0.058,123,0,15.1,39,0.921,0.044,4,16,0,7,0.619,3
28/04/2023,Friday,NRI,Northmere Royal Infirmary,Acute,480,5,12.2,8.3,227,0.07,116,0,13.7,35,0.917,0.049,2,16,0,1,0.534,3
29/04/2023,Saturday,NRI,Northmere Royal Infirmary,Acute,480,4.4,12.1,8,177,0.063,124,0,12,34,0.896,0.051,4,14,0,1,0.491,2
30/04/2023,Sunday,NRI,Northmere Royal Infirmary,Acute,480,6.2,10.3,10.1,178,0.069,107,0,11.5,30,0.903,0.055,3,18,0,1,0.493,2
01/05/2023,Monday,NRI,Northmere Royal Infirmary,Acute,480,5.2,10.7,9.1,311,0.13,159,0,11,25,0.894,0.058,4,17,0,1,0.507,3
02/05/2023,Tuesday,NRI,Northmere Royal Infirmary,Acute,480,6.1,11.9,9.5,215,0.072,133,0,11.6,24,0.892,0.046,4,16,0,2,0.457,2
03/05/2023,Wednesday,NRI,Northmere Royal Infirmary,Acute,480,5.2,12.1,9,207,0.07,126,0,12.3,26,0.928,0.057,3,15,0,1,0.518,3
04/05/2023,Thursday,NRI,Northmere Royal Infirmary,Acute,480,5.6,11.7,9.3,223,0.059,127,0,12.1,29,0.914,0.055,5,15,0,4,0.573,3
05/05/2023,Friday,NRI,Northmere Royal Infirmary,Acute,480,5.1,11.1,6.9,280,0.15,143,0,13.4,33,0.927,0.051,3,15,0,0,0.585,3
06/05/2023,Saturday,NRI,Northmere Royal Infirmary,Acute,480,4.5,11.7,9.1,192,0.06,123,0,14.9,30,0.903,0.044,4,15,0,0,0.444,2
07/05/2023,Sunday,NRI,Northmere Royal Infirmary,Acute,480,5.6,14,8.4,231,0.094,108,0,14.6,33,0.899,0.058,2,17,0,0,0.502,3
08/05/2023,Monday,NRI,Northmere Royal Infirmary,Acute,480,4.8,12.7,7.8,324,0.185,147,0,14.2,31,0.927,0.042,3,20,0,2,0.64,3
09/05/2023,Tuesday,NRI,Northmere Royal Infirmary,Acute,480,4.9,13.2,8.3,220,0.09,122,0,13.5,34,0.906,0.07,4,16,0,1,0.559,3
10/05/2023,Wednesday,NRI,Northmere Royal Infirmary,Acute,480,5.2,12.7,7.4,199,0.069,103,0,14.5,30,0.925,0.045,4,15,0,1,0.515,3
11/05/2023,Thursday,NRI,Northmere Royal Infirmary,Acute,480,4.4,14.6,8.5,182,0.066,108,0,13.2,30,0.921,0.041,3,16,0,3,0.549,3
12/05/2023,Friday,NRI,Northmere Royal Infirmary,Acute,480,5,14.1,9.3,224,0.092,116,0,13.2,26,0.9,0.043,4,18,0,0,0.443,2
13/05/2023,Saturday,NRI,Northmere Royal Infirmary,Acute,480,5.5,11,8.5,181,0.065,104,0,12,30,0.901,0.049,4,16,0,3,0.527,3
14/05/2023,Sunday,NRI,Northmere Royal Infirmary,Acute,480,5.3,13.8,8.5,179,0.074,131,0,11.1,26,0.906,0.059,3,16,0,1,0.487,2
15/05/2023,Monday,NRI,Northmere Royal Infirmary,Acute,480,5.3,15.4,8.1,231,0.08,111,0,10.9,26,0.907,0.062,3,17,0,3,0.548,3
16/05/2023,Tuesday,NRI,Northmere Royal Infirmary,Acute,480,4,15.2,7.7,221,0.064,93,0,10.3,28,0.874,0.046,4,18,0,2,0.441,2
17/05/2023,Wednesday,NRI,Northmere Royal Infirmary,Acute,480,5.9,9.7,9.1,238,0.092,122,0,11.6,29,0.865,0.05,4,16,0,3,0.486,2
18/05/2023,Thursday,NRI,Northmere Royal Infirmary,Acute,480,4.7,14.4,5.1,204,0.07,115,0,11.2,25,0.862,0.053,4,12,0,0,0.371,2
19/05/2023,Friday,NRI,Northmere Royal Infirmary,Acute,480,4.7,13.9,8.3,218,0.081,98,0,10.1,19,0.862,0.062,4,14,0,1,0.388,2
20/05/2023,Saturday,NRI,Northmere Royal Infirmary,Acute,480,5.6,15.7,6.8,210,0.069,125,0,11.1,23,0.873,0.068,4,17,0,0,0.401,2
21/05/2023,Sunday,NRI,Northmere Royal Infirmary,Acute,480,4.9,12.1,8.3,146,0.086,138,0,11,24,0.87,0.045,4,15,0,4,0.481,2
