date,day_of_week,trust_code,trust_name,trust_type,total_beds,flu_rate_per_100k,temperature_c,gp_appointment_lag_days,ae_attendance,ae_4hr_breach_pct,ae_mean_wait_mins,ae_12hr_trolley_waits,social_care_delay_days,nctr_patients,bed_occupancy_pct,nurse_sickness_pct,unfilled_shifts,ambulance_handover_avg_mins,ambulance_handover_over_60min,red_flag_incidents,pressure_score,opel_level,ae_pressure_index,bed_social_care_ratio,workforce_stress_index,system_flow_score,rag_status,,,date,WGH,NRI,SCH
26/02/2025,Wednesday,NRI,Northmere Royal Infirmary,Acute,480,18.7,3.8,12.6,249,0.114,140,0,15.6,40,0.946,0.101,4,12,0,1,0.722,3,0.4606,16.49048626,0.117166667,0.8824,Red,,,,,,
27/02/2025,Thursday,NRI,Northmere Royal Infirmary,Acute,480,17.7,3.9,11.5,261,0.178,147,0,18.1,43,0.947,0.126,4,19,0,1,0.792,4,0.51295,19.11298838,0.129666667,0.896728571,Red,,,,,,
28/02/2025,Friday,NRI,Northmere Royal Infirmary,Acute,480,18.1,4.7,14,263,0.173,142,0,18.2,48,0.948,0.105,4,16,0,2,0.841,4,0.5347,19.19831224,0.119166667,0.9522,Red,,,,,,
01/03/2025,Saturday,NRI,Northmere Royal Infirmary,Acute,480,15.5,5.2,13.6,214,0.108,110,0,17.4,52,0.957,0.109,3,13,0,3,0.815,4,0.4927,18.18181818,0.1045,0.935228571,Red,,,,,,
02/03/2025,Sunday,NRI,Northmere Royal Infirmary,Acute,480,19.9,4.8,11.9,191,0.114,128,0,16.5,48,0.967,0.127,5,13,0,0,0.745,3,0.4936,17.0630817,0.146833333,0.8893,Red,,,,,,
03/03/2025,Monday,NRI,Northmere Royal Infirmary,Acute,480,15.1,4.6,13.5,277,0.164,138,2,15.8,39,0.977,0.11,5,18,0,2,0.79,4,0.4721,16.17195496,0.138333333,0.917085714,Red,,,,,,
04/03/2025,Tuesday,NRI,Northmere Royal Infirmary,Acute,480,13,4.1,10.4,248,0.13,122,0,12.9,34,0.959,0.093,4,17,0,1,0.7,3,0.4085,13.45151199,0.113166667,0.799957143,Red,,,,,,
05/03/2025,Wednesday,NRI,Northmere Royal Infirmary,Acute,480,15.8,4.5,13.1,218,0.116,114,0,13.2,36,0.951,0.109,6,18,0,1,0.709,3,0.4049,13.88012618,0.1545,0.859114286,Red,,,,,,
06/03/2025,Thursday,NRI,Northmere Royal Infirmary,Acute,480,13.2,5.8,13,234,0.13,111,0,14.4,36,0.954,0.08,5,14,0,1,0.691,3,0.40675,15.09433962,0.123333333,0.876171429,Amber,,,,,,
07/03/2025,Friday,NRI,Northmere Royal Infirmary,Acute,480,9.5,4.6,12,234,0.084,116,0,14.2,33,0.946,0.081,4,15,0,3,0.682,3,0.3766,15.01057082,0.107166667,0.848542857,Amber,,,,,,
08/03/2025,Saturday,NRI,Northmere Royal Infirmary,Acute,480,14.7,5.1,12.6,203,0.093,121,0,14,31,0.966,0.118,6,13,0,1,0.664,3,0.37445,14.49275362,0.159,0.8664,Amber,,,,,,
09/03/2025,Sunday,NRI,Northmere Royal Infirmary,Acute,480,9.5,4.5,11.3,156,0.073,137,0,15.9,32,0.961,0.081,5,14,0,0,0.599,3,0.39245,16.54526535,0.123833333,0.865042857,Amber,,,,,,
10/03/2025,Monday,NRI,Northmere Royal Infirmary,Acute,480,10.6,4.2,10.7,261,0.169,129,2,16.9,33,0.967,0.083,3,15,0,1,0.712,3,0.42685,17.47673216,0.0915,0.869585714,Red,,,,,,
11/03/2025,Tuesday,NRI,Northmere Royal Infirmary,Acute,480,13.7,5.1,10.3,254,0.146,104,0,14.6,42,0.972,0.049,5,12,0,4,0.764,4,0.4404,15.02057613,0.107833333,0.828514286,Red,,,,,,
12/03/2025,Wednesday,NRI,Northmere Royal Infirmary,Acute,480,10,5.5,10.2,226,0.1,124,0,16.7,40,0.981,0.066,4,12,0,2,0.691,3,0.435,17.02344546,0.099666667,0.861471429,Amber,,,,,,
13/03/2025,Thursday,NRI,Northmere Royal Infirmary,Acute,480,6.3,5.3,10.3,216,0.087,127,0,19.8,45,0.973,0.067,4,14,0,4,0.757,4,0.46355,20.34943474,0.100166667,0.906914286,Red,,,,,,
14/03/2025,Friday,NRI,Northmere Royal Infirmary,Acute,480,7.8,5.5,11.6,257,0.125,125,0,17.9,55,0.95,0.061,3,15,0,2,0.746,3,0.53625,18.84210526,0.0805,0.897071429,Red,,,,,,
15/03/2025,Saturday,NRI,Northmere Royal Infirmary,Acute,480,9.8,6.3,11.9,197,0.072,129,0,11.5,52,0.956,0.075,4,14,0,1,0.698,3,0.50205,12.0292887,0.104166667,0.8099,Amber,,,,,,
16/03/2025,Sunday,NRI,Northmere Royal Infirmary,Acute,480,8.9,6.2,12.8,186,0.055,126,0,13.5,45,0.941,0.08,3,14,0,4,0.735,3,0.4495,14.34643996,0.09,0.853185714,Red,,,,,,
17/03/2025,Monday,NRI,Northmere Royal Infirmary,Acute,480,10.3,6,11,254,0.123,118,0,16.6,42,0.934,0.062,4,14,0,3,0.713,3,0.4487,17.77301927,0.097666667,0.858314286,Red,,,,,,
18/03/2025,Tuesday,NRI,Northmere Royal Infirmary,Acute,480,8.4,6.1,10.3,241,0.115,116,1,16.5,37,0.944,0.064,4,17,0,1,0.65,3,0.413,17.47881356,0.098666667,0.845814286,Amber,,,,,,
19/03/2025,Wednesday,NRI,Northmere Royal Infirmary,Acute,480,8.8,6.2,9.9,212,0.087,131,0,16,40,0.96,0.08,4,15,0,2,0.641,3,0.43855,16.66666667,0.106666667,0.836142857,Amber,,,,,,
20/03/2025,Thursday,NRI,Northmere Royal Infirmary,Acute,480,8,6.1,11.6,223,0.079,131,0,18.4,37,0.953,0.079,4,16,0,1,0.652,3,0.41735,19.30745016,0.106166667,0.905771429,Amber,,,,,,
21/03/2025,Friday,NRI,Northmere Royal Infirmary,Acute,480,7.8,6.7,11.7,227,0.113,121,0,16.9,36,0.951,0.057,4,14,0,1,0.642,3,0.41245,17.77076761,0.095166667,0.884614286,Amber,,,,,,
22/03/2025,Saturday,NRI,Northmere Royal Infirmary,Acute,480,7.2,5.6,11.2,194,0.077,118,0,17.2,38,0.97,0.071,4,13,0,0,0.619,3,0.4063,17.73195876,0.102166667,0.886,Amber,,,,,,
23/03/2025,Sunday,NRI,Northmere Royal Infirmary,Acute,480,8,5.8,13.1,204,0.074,110,0,16.5,39,0.961,0.083,4,16,0,1,0.664,3,0.4011,17.16961498,0.108166667,0.912614286,Amber,,,,,,
24/03/2025,Monday,NRI,Northmere Royal Infirmary,Acute,480,5.5,6.6,10.5,272,0.128,132,0,16.8,40,0.99,0.064,4,23,0,3,0.736,3,0.4562,16.96969697,0.098666667,0.873,Red,,,,,,
25/03/2025,Tuesday,NRI,Northmere Royal Infirmary,Acute,480,7.4,6.6,9.8,248,0.13,146,0,16.7,39,0.982,0.071,5,18,0,1,0.693,3,0.4685,17.00610998,0.118833333,0.8533,Amber,,,,,,
26/03/2025,Wednesday,NRI,Northmere Royal Infirmary,Acute,480,8.2,7.9,9.6,191,0.077,130,0,14.9,38,0.938,0.069,3,17,0,0,0.596,3,0.4213,15.88486141,0.0845,0.804414286,Amber,,,,,,
27/03/2025,Thursday,NRI,Northmere Royal Infirmary,Acute,480,4.8,7.6,11.2,241,0.093,99,0,14.4,37,0.948,0.052,3,14,0,1,0.62,3,0.38295,15.18987342,0.076,0.8352,Amber,,,,,,
28/03/2025,Friday,NRI,Northmere Royal Infirmary,Acute,480,6.2,7.2,8.9,210,0.085,112,0,15.4,38,0.947,0.078,4,14,0,0,0.631,3,0.402,16.26187962,0.105666667,0.800514286,Amber,,,,,,
29/03/2025,Saturday,NRI,Northmere Royal Infirmary,Acute,480,3.6,7.3,10.3,232,0.095,119,0,17.6,38,0.961,0.055,3,19,0,3,0.685,3,0.41475,18.31425598,0.0775,0.869114286,Amber,,,,,,
30/03/2025,Sunday,NRI,Northmere Royal Infirmary,Acute,480,6.1,7.9,11.5,209,0.082,117,0,18.9,41,0.961,0.061,3,15,0,2,0.673,3,0.42505,19.66701353,0.0805,0.914328571,Amber,,,,,,
01/04/2023,Saturday,SCH,Southdale Community Hospital,Community,180,6.5,7,11.4,80,0.138,144,0,5.2,10,0.831,0.06,3,14,0,0,0.396,2,0.2952,6.257521059,0.08,0.654685714,Green,,,,,,
02/04/2023,Sunday,SCH,Southdale Community Hospital,Community,180,4.6,9,10.1,80,0.107,140,0,6.5,8,0.821,0.041,4,20,0,1,0.322,2,0.2658,7.917174178,0.087166667,0.642328571,Green,,,,,,
03/04/2023,Monday,SCH,Southdale Community Hospital,Community,180,4.8,8.3,10.7,87,0.14,128,1,7,7,0.828,0.051,3,16,0,1,0.362,2,0.258,8.45410628,0.0755,0.665485714,Green,,,,,,
04/04/2023,Tuesday,SCH,Southdale Community Hospital,Community,180,6,8.7,9.7,84,0.14,120,0,8,8,0.824,0.055,4,16,0,0,0.35,2,0.254,9.708737864,0.094166667,0.657457143,Green,,,,,,
05/04/2023,Wednesday,SCH,Southdale Community Hospital,Community,180,6.2,7.7,9.8,71,0.109,108,0,7.6,9,0.825,0.05,4,17,0,0,0.332,2,0.2326,9.212121212,0.091666667,0.654,Green,,,,,,
06/04/2023,Thursday,SCH,Southdale Community Hospital,Community,180,5.2,9.1,9.5,73,0.088,106,0,7.3,7,0.842,0.068,5,13,0,1,0.368,2,0.2097,8.669833729,0.117333333,0.649871429,Green,,,,,,
07/04/2023,Friday,SCH,Southdale Community Hospital,Community,180,5.8,9.1,9.1,80,0.144,138,0,7.6,6,0.869,0.069,5,19,0,1,0.447,2,0.2661,8.745684695,0.117833333,0.6566,Amber,,,,,,
08/04/2023,Saturday,SCH,Southdale Community Hospital,Community,180,5.8,7.7,8.4,66,0.078,150,0,7.4,5,0.866,0.066,4,15,0,0,0.343,2,0.2487,8.545034642,0.099666667,0.6374,Green,,,,,,
09/04/2023,Sunday,SCH,Southdale Community Hospital,Community,180,4.3,8.4,8.7,61,0.06,101,0,8,5,0.84,0.041,4,15,0,0,0.248,1,0.18025,9.523809524,0.087166667,0.642428571,Green,,,,,,
10/04/2023,Monday,SCH,Southdale Community Hospital,Community,180,5.9,11,9.7,99,0.201,150,2,7.2,5,0.849,0.059,3,17,0,0,0.407,2,0.2979,8.480565371,0.0795,0.655457143,Amber,,,,,,
11/04/2023,Tuesday,SCH,Southdale Community Hospital,Community,180,5.8,9.7,9.5,80,0.141,146,1,7.2,6,0.866,0.055,3,18,0,0,0.393,2,0.2749,8.31408776,0.0775,0.657971429,Green,,,,,,
12/04/2023,Wednesday,SCH,Southdale Community Hospital,Community,180,4.7,9.6,7.9,73,0.102,120,0,6.9,7,0.85,0.056,2,13,0,0,0.35,2,0.2328,8.117647059,0.061333333,0.612785714,Green,,,,,,
13/04/2023,Thursday,SCH,Southdale Community Hospital,Community,180,4.7,8.5,8.5,76,0.128,140,0,7.6,8,0.848,0.057,4,16,0,1,0.408,2,0.2742,8.962264151,0.095166667,0.635342857,Amber,,,,,,
14/04/2023,Friday,SCH,Southdale Community Hospital,Community,180,5.5,10.6,9.6,84,0.127,157,0,8.1,8,0.848,0.055,3,17,0,0,0.379,2,0.29505,9.551886792,0.0775,0.666414286,Green,,,,,,
15/04/2023,Saturday,SCH,Southdale Community Hospital,Community,180,5.3,10,8.3,65,0.065,97,0,8.3,8,0.835,0.041,3,17,0,1,0.309,2,0.19525,9.94011976,0.0705,0.636357143,Green,,,,,,
16/04/2023,Sunday,SCH,Southdale Community Hospital,Community,180,5.9,10.3,9.1,59,0.062,124,0,6.1,7,0.846,0.049,4,12,0,1,0.324,2,0.2218,7.210401891,0.091166667,0.6249,Green,,,,,,
17/04/2023,Monday,SCH,Southdale Community Hospital,Community,180,6.1,9.6,9.4,94,0.177,138,0,6.2,6,0.843,0.05,5,17,0,0,0.377,2,0.2793,7.354685647,0.108333333,0.631628571,Green,,,,,,
18/04/2023,Tuesday,SCH,Southdale Community Hospital,Community,180,3.7,10.7,10,74,0.116,127,0,6.2,7,0.849,0.05,3,13,0,1,0.376,2,0.24715,7.302709069,0.075,0.646885714,Green,,,,,,
19/04/2023,Wednesday,SCH,Southdale Community Hospital,Community,180,6.6,9,9.2,70,0.085,128,0,6.7,7,0.832,0.065,4,13,0,0,0.319,2,0.236,8.052884615,0.099166667,0.630442857,Green,,,,,,
20/04/2023,Thursday,SCH,Southdale Community Hospital,Community,180,5.8,10,8.4,73,0.087,118,0,7.1,8,0.828,0.057,4,18,0,4,0.416,2,0.2303,8.574879227,0.095166667,0.6177,Amber,,,,,,
21/04/2023,Friday,SCH,Southdale Community Hospital,Community,180,5.9,10.4,8.7,83,0.129,124,1,8.5,7,0.843,0.058,5,17,0,0,0.363,2,0.2486,10.08303677,0.112333333,0.651128571,Green,,,,,,
22/04/2023,Saturday,SCH,Southdale Community Hospital,Community,180,4.7,11.6,9.8,71,0.063,118,0,7.3,7,0.835,0.037,5,16,0,2,0.314,2,0.2147,8.74251497,0.101833333,0.6535,Green,,,,,,
23/04/2023,Sunday,SCH,Southdale Community Hospital,Community,180,6.6,11.9,7.3,62,0.072,137,0,17.6,6,0.859,0.068,4,14,0,2,0.394,2,0.23605,20.48894063,0.100666667,0.764028571,Green,,,,,,
24/04/2023,Monday,SCH,Southdale Community Hospital,Community,180,6.2,8.5,9.1,72,0.105,141,0,6.5,6,0.845,0.055,2,16,0,1,0.331,2,0.25425,7.692307692,0.060833333,0.6305,Green,,,,,,
25/04/2023,Tuesday,SCH,Southdale Community Hospital,Community,180,4.8,11.9,9.2,80,0.127,116,0,6.2,6,0.845,0.048,3,16,0,1,0.361,2,0.2318,7.337278107,0.074,0.628142857,Green,,,,,,
26/04/2023,Wednesday,SCH,Southdale Community Hospital,Community,180,6.2,12,10.1,80,0.131,130,0,6.4,5,0.854,0.057,3,16,0,0,0.354,2,0.2449,7.494145199,0.0785,0.654028571,Green,,,,,,
27/04/2023,Thursday,SCH,Southdale Community Hospital,Community,180,4.3,9.6,8.4,75,0.081,129,0,6.2,5,0.825,0.053,3,14,0,1,0.283,2,0.22365,7.515151515,0.0765,0.603,Green,,,,,,
28/04/2023,Friday,SCH,Southdale Community Hospital,Community,180,5.1,11,7.7,65,0.068,114,0,5.4,6,0.799,0.044,3,17,0,0,0.206,1,0.2057,6.75844806,0.072,0.5656,Green,,,,,,
29/04/2023,Saturday,SCH,Southdale Community Hospital,Community,180,5.5,10.5,8.3,62,0.06,100,0,18.2,6,0.784,0.066,4,14,0,1,0.257,2,0.185,23.21428571,0.099666667,0.764457143,Green,,,,,,
30/04/2023,Sunday,SCH,Southdale Community Hospital,Community,180,6,12.1,9.5,59,0.076,133,0,5.7,5,0.814,0.061,4,16,0,0,0.248,1,0.22665,7.002457002,0.097166667,0.614671429,Green,,,,,,
01/05/2023,Monday,SCH,Southdale Community Hospital,Community,180,5,13.8,9.5,105,0.219,128,1,6.2,5,0.811,0.047,4,17,0,1,0.366,2,0.2776,7.644882861,0.090166667,0.620971429,Green,,,,,,
02/05/2023,Tuesday,SCH,Southdale Community Hospital,Community,180,5,10.5,8.6,82,0.116,153,0,6.2,4,0.853,0.038,4,17,0,0,0.298,2,0.26165,7.268464244,0.085666667,0.618485714,Green,,,,,,
03/05/2023,Wednesday,SCH,Southdale Community Hospital,Community,180,5.6,13.7,7.4,78,0.12,155,1,5.7,5,0.835,0.056,3,15,0,0,0.312,2,0.27175,6.826347305,0.078,0.578071429,Green,,,,,,
04/05/2023,Thursday,SCH,Southdale Community Hospital,Community,180,4.9,11.5,8,76,0.113,143,0,5.8,5,0.834,0.049,3,19,0,0,0.294,2,0.25395,6.954436451,0.0745,0.592028571,Green,,,,,,
05/05/2023,Friday,SCH,Southdale Community Hospital,Community,180,5.8,12.3,7.6,80,0.111,111,1,5.2,5,0.853,0.054,2,16,0,0,0.331,2,0.21315,6.096131301,0.060333333,0.582057143,Green,,,,,,
06/05/2023,Saturday,SCH,Southdale Community Hospital,Community,180,5.6,10.3,8.4,74,0.12,130,0,5.4,6,0.874,0.068,4,13,0,0,0.367,2,0.2465,6.178489703,0.100666667,0.6106,Green,,,,,,
07/05/2023,Sunday,SCH,Southdale Community Hospital,Community,180,6.9,14.5,8.7,70,0.104,133,0,5.3,5,0.888,0.061,3,15,0,0,0.394,2,0.23785,5.968468468,0.0805,0.621128571,Green,,,,,,
08/05/2023,Monday,SCH,Southdale Community Hospital,Community,180,5.3,13.6,9,112,0.252,194,3,5.3,5,0.888,0.047,4,22,0,0,0.497,2,0.3733,5.968468468,0.090166667,0.627557143,Amber,,,,,,
09/05/2023,Tuesday,SCH,Southdale Community Hospital,Community,180,5,15,6.3,73,0.091,138,0,5.8,5,0.882,0.055,4,14,0,1,0.389,2,0.2389,6.575963719,0.094166667,0.5748,Green,,,,,,
10/05/2023,Wednesday,SCH,Southdale Community Hospital,Community,180,5.3,11.4,7.1,68,0.084,130,0,6.2,4,0.87,0.063,5,16,0,0,0.337,2,0.2201,7.126436782,0.114833333,0.593142857,Green,,,,,,
11/05/2023,Thursday,SCH,Southdale Community Hospital,Community,180,5.3,16.5,7.8,73,0.09,123,0,5.1,4,0.864,0.057,4,15,0,0,0.323,2,0.21375,5.902777778,0.095166667,0.589242857,Green,,,,,,
12/05/2023,Friday,SCH,Southdale Community Hospital,Community,180,5.1,12.1,7.7,78,0.097,116,1,4.5,4,0.841,0.039,3,16,0,1,0.288,2,0.2078,5.350772889,0.0695,0.5689,Green,,,,,,
13/05/2023,Saturday,SCH,Southdale Community Hospital,Community,180,5.1,14.3,7.2,66,0.06,113,0,4.9,4,0.819,0.048,3,12,0,0,0.209,1,0.18925,5.982905983,0.074,0.555385714,Green,,,,,,
14/05/2023,Sunday,SCH,Southdale Community Hospital,Community,180,5.7,15,10.1,56,0.073,96,0,5.7,5,0.816,0.059,3,16,0,1,0.27,2,0.1792,6.985294118,0.0795,0.628328571,Green,,,,,,
15/05/2023,Monday,SCH,Southdale Community Hospital,Community,180,6.4,13,8.9,90,0.137,133,0,5,6,0.814,0.063,5,15,0,0,0.315,2,0.25705,6.142506143,0.114833333,0.591314286,Green,,,,,,
16/05/2023,Tuesday,SCH,Southdale Community Hospital,Community,180,4.7,14,8,77,0.125,117,0,5.1,6,0.808,0.042,4,17,0,0,0.264,2,0.23225,6.311881188,0.087666667,0.571128571,Green,,,,,,
17/05/2023,Wednesday,SCH,Southdale Community Hospital,Community,180,4.9,14.7,8.4,69,0.098,130,0,5.3,5,0.819,0.054,5,14,0,0,0.264,2,0.2317,6.471306471,0.110333333,0.5871,Green,,,,,,
18/05/2023,Thursday,SCH,Southdale Community Hospital,Community,180,4.6,13.4,7.5,69,0.088,108,0,4.9,5,0.83,0.036,3,12,0,1,0.272,2,0.2002,5.903614458,0.068,0.566214286,Green,,,,,,
19/05/2023,Friday,SCH,Southdale Community Hospital,Community,180,4.5,13.7,8.1,64,0.068,114,0,4.8,5,0.824,0.043,3,14,0,0,0.231,1,0.1997,5.825242718,0.0715,0.575171429,Green,,,,,,
20/05/2023,Saturday,SCH,Southdale Community Hospital,Community,180,4.6,14.2,9,64,0.058,120,0,5.5,5,0.841,0.045,4,16,0,0,0.254,2,0.2032,6.539833532,0.089166667,0.611757143,Green,,,,,,
21/05/2023,Sunday,SCH,Southdale Community Hospital,Community,180,4.3,16.6,7.3,54,0.059,122,0,13.5,4,0.812,0.04,4,16,0,1,0.21,1,0.2001,16.62561576,0.086666667,0.683728571,Green,,,,,,
22/05/2023,Monday,SCH,Southdale Community Hospital,Community,180,3.6,12.8,6.5,76,0.104,115,1,4.4,4,0.807,0.039,4,17,0,0,0.212,1,0.20935,5.452292441,0.086166667,0.528085714,Green,,,,,,
23/05/2023,Tuesday,SCH,Southdale Community Hospital,Community,180,4.4,14.2,7.7,77,0.115,130,0,4.7,4,0.795,0.047,4,19,0,0,0.222,1,0.2325,5.911949686,0.090166667,0.5535,Green,,,,,,
24/05/2023,Wednesday,SCH,Southdale Community Hospital,Community,180,6,16.9,7.4,67,0.066,125,0,5.5,5,0.77,0.046,3,14,0,1,0.218,1,0.21265,7.142857143,0.073,0.549071429,Green,,,,,,
25/05/2023,Thursday,SCH,Southdale Community Hospital,Community,180,5.5,16.6,8,63,0.058,118,0,5.3,5,0.779,0.051,4,15,0,1,0.219,1,0.2007,6.803594352,0.092166667,0.562528571,Green,,,,,,
26/05/2023,Friday,SCH,Southdale Community Hospital,Community,180,4.9,15,7.5,93,0.15,172,0,5.3,5,0.786,0.059,4,15,0,0,0.283,2,0.305,6.743002545,0.096166667,0.554614286,Green,,,,,,
27/05/2023,Saturday,SCH,Southdale Community Hospital,Community,180,5.9,14.8,5.8,71,0.095,121,0,4.7,5,0.814,0.066,5,16,0,0,0.271,2,0.21925,5.773955774,0.116333333,0.520385714,Green,,,,,,
28/05/2023,Sunday,SCH,Southdale Community Hospital,Community,180,6.2,15.8,9.6,75,0.111,121,0,4.8,5,0.82,0.059,4,15,0,0,0.284,2,0.22565,5.853658537,0.096166667,0.605714286,Green,,,,,,
29/05/2023,Monday,SCH,Southdale Community Hospital,Community,180,4.6,13.2,6.5,73,0.089,117,0,16.8,5,0.799,0.049,5,14,0,0,0.217,1,0.21185,21.02628285,0.107833333,0.710885714,Green,,,,,,
30/05/2023,Tuesday,SCH,Southdale Community Hospital,Community,180,5.1,14.9,8.2,80,0.107,139,1,5.1,5,0.828,0.047,3,12,0,2,0.326,2,0.24655,6.15942029,0.0735,0.583414286,Green,,,,,,
31/05/2023,Wednesday,SCH,Southdale Community Hospital,Community,180,4.4,16.2,8.3,69,0.083,113,0,5.3,5,0.838,0.062,5,16,0,3,0.37,2,0.20445,6.324582339,0.114333333,0.592557143,Green,,,,,,
01/06/2023,Thursday,SCH,Southdale Community Hospital,Community,180,4.3,16,7.5,67,0.074,137,0,4.8,5,0.835,0.033,4,15,0,0,0.239,1,0.23085,5.748502994,0.083166667,0.566714286,Green,,,,,,
02/06/2023,Friday,SCH,Southdale Community Hospital,Community,180,3.3,16.3,6.2,69,0.1225,127,0,4.8,5,0.821,0.045,3,15,0,0,0.164,1,0.23775,5.846528624,0.0725,0.533257143,Green,,,,,,
03/06/2023,Saturday,SCH,Southdale Community Hospital,Community,180,5,14.4,8,65,0.064,114,0,4.4,4,0.799,0.041,4,16,0,0,0.17,1,0.1921,5.506883605,0.087166667,0.557028571,Green,,,,,,
04/06/2023,Sunday,SCH,Southdale Community Hospital,Community,180,4.5,16.7,7.2,55,0.067,98,0,4.7,3,0.79,0.049,4,18,0,1,0.196,1,0.1673,5.949367089,0.091166667,0.540785714,Green,,,,,,
05/06/2023,Monday,SCH,Southdale Community Hospital,Community,180,4.8,15.5,7.8,85,0.146,138,0,3.8,3,0.808,0.049,3,16,0,0,0.25,2,0.2489,4.702970297,0.0745,0.547342857,Green,,,,,,
06/06/2023,Tuesday,SCH,Southdale Community Hospital,Community,180,4.7,17.4,7.2,72,0.083,120,0,3.6,4,0.832,0.053,3,15,0,0,0.258,2,0.2072,4.326923077,0.0765,0.541085714,Green,,,,,,
07/06/2023,Wednesday,SCH,Southdale Community Hospital,Community,180,6.5,20.6,7.8,70,0.096,103,0,3.5,3,0.843,0.042,3,15,0,0,0.256,2,0.18515,4.151838671,0.071,0.556842857,Green,,,,,,
08/06/2023,Thursday,SCH,Southdale Community Hospital,Community,180,4,16.1,5.8,73,0.097,129,0,3.8,3,0.82,0.038,4,16,0,0,0.213,1,0.21805,4.634146341,0.085666667,0.509285714,Green,,,,,,
09/06/2023,Friday,SCH,Southdale Community Hospital,Community,180,4.5,18,7.2,65,0.073,123,0,4.2,3,0.794,0.033,3,13,0,1,0.177,1,0.20095,5.289672544,0.0665,0.534885714,Green,,,,,,
10/06/2023,Saturday,SCH,Southdale Community Hospital,Community,180,4.5,17.9,6.4,61,0.074,132,0,4,3,0.794,0.045,3,14,0,0,0.171,1,0.2126,5.037783375,0.0725,0.514742857,Green,,,,,,
11/06/2023,Sunday,SCH,Southdale Community Hospital,Community,180,5.9,18.3,6.9,50,0.07,122,0,3.7,3,0.764,0.055,4,15,0,1,0.207,1,0.1985,4.842931937,0.094166667,0.508957143,Green,,,,,,
12/06/2023,Monday,SCH,Southdale Community Hospital,Community,180,4.1,14.4,6.9,86,0.17,121,0,3.9,3,0.777,0.04,3,16,0,0,0.243,1,0.23725,5.019305019,0.07,0.517157143,Green,,,,,,
13/06/2023,Tuesday,SCH,Southdale Community Hospital,Community,180,4.3,18,5.8,71,0.103,133,0,4.1,3,0.778,0.052,4,13,0,0,0.205,1,0.22545,5.269922879,0.092666667,0.496985714,Green,,,,,,
14/06/2023,Wednesday,SCH,Southdale Community Hospital,Community,180,5,15.2,8.1,75,0.112,123,1,4,4,0.775,0.033,4,13,0,0,0.209,1,0.22255,5.161290323,0.083166667,0.543571429,Green,,,,,,
15/06/2023,Thursday,SCH,Southdale Community Hospital,Community,180,4.1,17.9,6.6,68,0.07,125,0,4,4,0.755,0.046,4,12,0,0,0.183,1,0.20825,5.298013245,0.089666667,0.503428571,Green,,,,,,
16/06/2023,Friday,SCH,Southdale Community Hospital,Community,180,5.1,15,8,71,0.091,115,0,3.2,3,0.772,0.053,4,15,0,0,0.197,1,0.19815,4.14507772,0.093166667,0.528228571,Green,,,,,,
17/06/2023,Saturday,SCH,Southdale Community Hospital,Community,180,3.9,15.9,6.9,59,0.056,142,0,3.5,3,0.768,0.033,3,15,0,1,0.163,1,0.2179,4.557291667,0.0665,0.507557143,Green,,,,,,
18/06/2023,Sunday,SCH,Southdale Community Hospital,Community,180,3.4,17.3,6.5,47,0.063,106,0,3.4,3,0.754,0.031,4,14,0,0,0.141,1,0.1757,4.50928382,0.082166667,0.491885714,Green,,,,,,
19/06/2023,Monday,SCH,Southdale Community Hospital,Community,180,5.1,18.5,6.6,71,0.099,114,0,3.1,3,0.72,0.043,3,14,0,0,0.189,1,0.2001,4.305555556,0.0715,0.475928571,Green,,,,,,
20/06/2023,Tuesday,SCH,Southdale Community Hospital,Community,180,4.5,18.7,7.3,71,0.09,113,0,3.1,3,0.739,0.048,3,14,0,0,0.189,1,0.19525,4.194857916,0.074,0.498528571,Green,,,,,,
21/06/2023,Wednesday,SCH,Southdale Community Hospital,Community,180,5.7,16.9,6.6,64,0.071,136,0,3.9,3,0.779,0.041,2,15,0,0,0.162,1,0.2164,5.006418485,0.053833333,0.511528571,Green,,,,,,
22/06/2023,Thursday,SCH,Southdale Community Hospital,Community,180,6.3,20.3,6.8,73,0.096,128,0,3.9,3,0.806,0.048,3,14,0,0,0.204,1,0.2164,4.838709677,0.074,0.526614286,Green,,,,,,
23/06/2023,Friday,SCH,Southdale Community Hospital,Community,180,3.9,17.5,5.9,70,0.1,107,0,3.7,3,0.792,0.037,4,18,0,1,0.205,1,0.19175,4.671717172,0.085166667,0.498728571,Green,,,,,,
24/06/2023,Saturday,SCH,Southdale Community Hospital,Community,180,4.3,16.2,5.3,66,0.076,113,0,3.7,3,0.78,0.041,3,14,0,0,0.167,1,0.18965,4.743589744,0.0705,0.481071429,Green,,,,,,
25/06/2023,Sunday,SCH,Southdale Community Hospital,Community,180,5.4,15.4,6,56,0.058,118,0,3.3,3,0.787,0.048,3,15,0,0,0.162,1,0.1887,4.193138501,0.074,0.492871429,Green,,,,,,
26/06/2023,Monday,SCH,Southdale Community Hospital,Community,180,5.5,16.2,6.6,70,0.096,111,0,3.2,3,0.771,0.039,4,13,0,0,0.18,1,0.19515,4.150453956,0.086166667,0.497828571,Green,,,,,,
27/06/2023,Tuesday,SCH,Southdale Community Hospital,Community,180,5.2,21.7,7,69,0.067,120,0,3.2,2,0.778,0.048,3,17,0,0,0.156,1,0.1888,4.11311054,0.074,0.5092,Green,,,,,,
